orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
43N	8	12		32260	Πάλιν οὖν αὐτοῖς ἐλάλησεν ὁ Ἰησοῦς λέγων Ἐγώ εἰμι τὸ φῶς τοῦ κόσμου ὁ ἀκολουθῶν ἐμοὶ οὐ μὴ περιπατήσῃ ἐν τῇ σκοτίᾳ ἀλλ’ ἕξει τὸ φῶς τῆς ζωῆς
43N	8	13		32270	εἶπον οὖν αὐτῷ οἱ Φαρισαῖοι Σὺ περὶ σεαυτοῦ μαρτυρεῖς ἡ μαρτυρία σου οὐκ ἔστιν ἀληθής
43N	8	14		32280	ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτοῖς Κἂν ἐγὼ μαρτυρῶ περὶ ἐμαυτοῦ ἀληθής ἐστιν ἡ μαρτυρία μου ὅτι οἶδα πόθεν ἦλθον καὶ ποῦ ὑπάγω ὑμεῖς δὲ οὐκ οἴδατε πόθεν ἔρχομαι ἢ ποῦ ὑπάγω
43N	8	15		32290	ὑμεῖς κατὰ τὴν σάρκα κρίνετε ἐγὼ οὐ κρίνω οὐδένα
43N	8	16		32300	καὶ ἐὰν κρίνω δὲ ἐγώ ἡ κρίσις ἡ ἐμὴ ἀληθινή ἐστιν ὅτι μόνος οὐκ εἰμί ἀλλ’ ἐγὼ καὶ ὁ πέμψας με πατήρ
43N	8	17		32310	καὶ ἐν τῷ νόμῳ δὲ τῷ ὑμετέρῳ γέγραπται ὅτι δύο ἀνθρώπων ἡ μαρτυρία ἀληθής ἐστιν
43N	8	18		32320	ἐγώ εἰμι ὁ μαρτυρῶν περὶ ἐμαυτοῦ καὶ μαρτυρεῖ περὶ ἐμοῦ ὁ πέμψας με πατήρ
43N	8	19		32330	ἔλεγον οὖν αὐτῷ Ποῦ ἐστιν ὁ πατήρ σου ἀπεκρίθη Ἰησοῦς Οὔτε ἐμὲ οἴδατε οὔτε τὸν πατέρα μου εἰ ἐμὲ ᾔδειτε καὶ τὸν πατέρα μου ἂν ᾔδειτε
43N	8	20		32340	ταῦτα τὰ ῥήματα ἐλάλησεν ἐν τῷ γαζοφυλακίῳ διδάσκων ἐν τῷ ἱερῷ καὶ οὐδεὶς ἐπίασεν αὐτόν ὅτι οὔπω ἐληλύθει ἡ ὥρα αὐτοῦ
43N	8	21		32350	Εἶπεν οὖν πάλιν αὐτοῖς Ἐγὼ ὑπάγω καὶ ζητήσετέ με καὶ ἐν τῇ ἁμαρτίᾳ ὑμῶν ἀποθανεῖσθε ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν
43N	8	22		32360	ἔλεγον οὖν οἱ Ἰουδαῖοι Μήτι ἀποκτενεῖ ἑαυτὸν ὅτι λέγει Ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν
43N	8	23		32370	καὶ ἔλεγεν αὐτοῖς Ὑμεῖς ἐκ τῶν κάτω ἐστέ ἐγὼ ἐκ τῶν ἄνω εἰμί ὑμεῖς ἐκ τούτου τοῦ κόσμου ἐστέ ἐγὼ οὐκ εἰμὶ ἐκ τοῦ κόσμου τούτου
43N	8	24		32380	εἶπον οὖν ὑμῖν ὅτι ἀποθανεῖσθε ἐν ταῖς ἁμαρτίαις ὑμῶν ἐὰν γὰρ μὴ πιστεύσητε ὅτι ἐγώ εἰμι ἀποθανεῖσθε ἐν ταῖς ἁμαρτίαις ὑμῶν
43N	8	25		32390	ἔλεγον οὖν αὐτῷ Σὺ τίς εἶ εἶπεν αὐτοῖς ὁ Ἰησοῦς Τὴν ἀρχὴν ὅ τι καὶ λαλῶ ὑμῖν
43N	8	26		32400	πολλὰ ἔχω περὶ ὑμῶν λαλεῖν καὶ κρίνειν ἀλλ’ ὁ πέμψας με ἀληθής ἐστιν κἀγὼ ἃ ἤκουσα παρ’ αὐτοῦ ταῦτα λαλῶ εἰς τὸν κόσμον
43N	8	27		32410	οὐκ ἔγνωσαν ὅτι τὸν πατέρα αὐτοῖς ἔλεγεν
43N	8	28		32420	εἶπεν οὖν ὁ Ἰησοῦς Ὅταν ὑψώσητε τὸν υἱὸν τοῦ ἀνθρώπου τότε γνώσεσθε ὅτι ἐγώ εἰμι καὶ ἀπ’ ἐμαυτοῦ ποιῶ οὐδέν ἀλλὰ καθὼς ἐδίδαξέν με ὁ πατὴρ ταῦτα λαλῶ
43N	8	29		32430	καὶ ὁ πέμψας με μετ’ ἐμοῦ ἐστιν οὐκ ἀφῆκέν με μόνον ὅτι ἐγὼ τὰ ἀρεστὰ αὐτῷ ποιῶ πάντοτε
43N	8	30		32440	ταῦτα αὐτοῦ λαλοῦντος πολλοὶ ἐπίστευσαν εἰς αὐτόν
43N	8	31		32450	Ἔλεγεν οὖν ὁ Ἰησοῦς πρὸς τοὺς πεπιστευκότας αὐτῷ Ἰουδαίους Ἐὰν ὑμεῖς μείνητε ἐν τῷ λόγῳ τῷ ἐμῷ ἀληθῶς μαθηταί μού ἐστε
43N	8	32		32460	καὶ γνώσεσθε τὴν ἀλήθειαν καὶ ἡ ἀλήθεια ἐλευθερώσει ὑμᾶς
43N	8	33		32470	ἀπεκρίθησαν πρὸς αὐτόν Σπέρμα Ἀβραάμ ἐσμεν καὶ οὐδενὶ δεδουλεύκαμεν πώποτε πῶς σὺ λέγεις ὅτι Ἐλεύθεροι γενήσεσθε
43N	8	34		32480	Ἀπεκρίθη αὐτοῖς ὁ Ἰησοῦς Ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι πᾶς ὁ ποιῶν τὴν ἁμαρτίαν δοῦλός ἐστιν τῆς ἁμαρτίας
43N	8	35		32490	ὁ δὲ δοῦλος οὐ μένει ἐν τῇ οἰκίᾳ εἰς τὸν αἰῶνα ὁ υἱὸς μένει εἰς τὸν αἰῶνα
43N	8	36		32500	ἐὰν οὖν ὁ υἱὸς ὑμᾶς ἐλευθερώσῃ ὄντως ἐλεύθεροι ἔσεσθε
43N	8	37		32510	οἶδα ὅτι σπέρμα Ἀβραάμ ἐστε ἀλλὰ ζητεῖτέ με ἀποκτεῖναι ὅτι ὁ λόγος ὁ ἐμὸς οὐ χωρεῖ ἐν ὑμῖν
43N	8	38		32520	ἃ ἐγὼ ἑώρακα παρὰ τῷ πατρὶ λαλῶ καὶ ὑμεῖς οὖν ἃ ἠκούσατε παρὰ τοῦ πατρὸς ποιεῖτε
43N	8	39		32530	Ἀπεκρίθησαν καὶ εἶπαν αὐτῷ Ὁ πατὴρ ἡμῶν Ἀβραάμ ἐστιν λέγει αὐτοῖς ὁ Ἰησοῦς Εἰ τέκνα τοῦ Ἀβραάμ ἐστε τὰ ἔργα τοῦ Ἀβραὰμ ἐποιεῖτε
43N	8	40		32540	νῦν δὲ ζητεῖτέ με ἀποκτεῖναι ἄνθρωπον ὃς τὴν ἀλήθειαν ὑμῖν λελάληκα ἣν ἤκουσα παρὰ τοῦ θεοῦ τοῦτο Ἀβραὰμ οὐκ ἐποίησεν
43N	8	41		32550	ὑμεῖς ποιεῖτε τὰ ἔργα τοῦ πατρὸς ὑμῶν εἶπαν αὐτῷ Ἡμεῖς ἐκ πορνείας οὐ γεγεννήμεθα ἕνα πατέρα ἔχομεν τὸν θεόν
43N	8	42		32560	εἶπεν αὐτοῖς ὁ Ἰησοῦς Εἰ ὁ θεὸς πατὴρ ὑμῶν ἦν ἠγαπᾶτε ἂν ἐμέ ἐγὼ γὰρ ἐκ τοῦ θεοῦ ἐξῆλθον καὶ ἥκω οὐδὲ γὰρ ἀπ’ ἐμαυτοῦ ἐλήλυθα ἀλλ’ ἐκεῖνός με ἀπέστειλεν
43N	8	43		32570	διὰ τί τὴν λαλιὰν τὴν ἐμὴν οὐ γινώσκετε ὅτι οὐ δύνασθε ἀκούειν τὸν λόγον τὸν ἐμόν
43N	8	44		32580	ὑμεῖς ἐκ τοῦ πατρὸς τοῦ διαβόλου ἐστὲ καὶ τὰς ἐπιθυμίας τοῦ πατρὸς ὑμῶν θέλετε ποιεῖν ἐκεῖνος ἀνθρωποκτόνος ἦν ἀπ’ ἀρχῆς καὶ ἐν τῇ ἀληθείᾳ οὐκ ἔστηκεν ὅτι οὐκ ἔστιν ἀλήθεια ἐν αὐτῷ ὅταν λαλῇ τὸ ψεῦδος ἐκ τῶν ἰδίων λαλεῖ ὅτι ψεύστης ἐστὶν καὶ ὁ πατὴρ αὐτοῦ
43N	8	45		32590	ἐγὼ δὲ ὅτι τὴν ἀλήθειαν λέγω οὐ πιστεύετέ μοι
43N	8	46		32600	τίς ἐξ ὑμῶν ἐλέγχει με περὶ ἁμαρτίας εἰ ἀλήθειαν λέγω διὰ τί ὑμεῖς οὐ πιστεύετέ μοι
43N	8	47		32610	ὁ ὢν ἐκ τοῦ θεοῦ τὰ ῥήματα τοῦ θεοῦ ἀκούει διὰ τοῦτο ὑμεῖς οὐκ ἀκούετε ὅτι ἐκ τοῦ θεοῦ οὐκ ἐστέ
43N	8	48		32620	Ἀπεκρίθησαν οἱ Ἰουδαῖοι καὶ εἶπαν αὐτῷ Οὐ καλῶς λέγομεν ἡμεῖς ὅτι Σαμαρίτης εἶ σὺ καὶ δαιμόνιον ἔχεις
43N	8	49		32630	ἀπεκρίθη Ἰησοῦς Ἐγὼ δαιμόνιον οὐκ ἔχω ἀλλὰ τιμῶ τὸν πατέρα μου καὶ ὑμεῖς ἀτιμάζετέ με
43N	8	50		32640	ἐγὼ δὲ οὐ ζητῶ τὴν δόξαν μου ἔστιν ὁ ζητῶν καὶ κρίνων
43N	8	51		32650	ἀμὴν ἀμὴν λέγω ὑμῖν ἐάν τις τὸν ἐμὸν λόγον τηρήσῃ θάνατον οὐ μὴ θεωρήσῃ εἰς τὸν αἰῶνα
43N	8	52		32660	εἶπον αὐτῷ οἱ Ἰουδαῖοι Νῦν ἐγνώκαμεν ὅτι δαιμόνιον ἔχεις Ἀβραὰμ ἀπέθανεν καὶ οἱ προφῆται καὶ σὺ λέγεις Ἐάν τις τὸν λόγον μου τηρήσῃ οὐ μὴ γεύσηται θανάτου εἰς τὸν αἰῶνα
43N	8	53		32670	μὴ σὺ μείζων εἶ τοῦ πατρὸς ἡμῶν Ἀβραάμ ὅστις ἀπέθανεν καὶ οἱ προφῆται ἀπέθανον τίνα σεαυτὸν ποιεῖς
43N	8	54		32680	ἀπεκρίθη Ἰησοῦς Ἐὰν ἐγὼ δοξάσω ἐμαυτόν ἡ δόξα μου οὐδέν ἐστιν ἔστιν ὁ πατήρ μου ὁ δοξάζων με ὃν ὑμεῖς λέγετε ὅτι θεὸς ἡμῶν ἐστιν
43N	8	55		32690	καὶ οὐκ ἐγνώκατε αὐτόν ἐγὼ δὲ οἶδα αὐτόν κἂν εἴπω ὅτι οὐκ οἶδα αὐτόν ἔσομαι ὅμοιος ὑμῖν ψεύστης ἀλλὰ οἶδα αὐτὸν καὶ τὸν λόγον αὐτοῦ τηρῶ
43N	8	56		32700	Ἀβραὰμ ὁ πατὴρ ὑμῶν ἠγαλλιάσατο ἵνα ἴδῃ τὴν ἡμέραν τὴν ἐμήν καὶ εἶδεν καὶ ἐχάρη
43N	8	57		32710	εἶπον οὖν οἱ Ἰουδαῖοι πρὸς αὐτόν Πεντήκοντα ἔτη οὔπω ἔχεις καὶ Ἀβραὰμ ἑώρακας
43N	8	58		32720	εἶπεν αὐτοῖς Ἰησοῦς Ἀμὴν ἀμὴν λέγω ὑμῖν πρὶν Ἀβραὰμ γενέσθαι ἐγὼ εἰμί
43N	8	59		32730	ἦραν οὖν λίθους ἵνα βάλωσιν ἐπ’ αὐτόν Ἰησοῦς δὲ ἐκρύβη καὶ ἐξῆλθεν ἐκ τοῦ ἱεροῦ
43N	9	1		32740	Καὶ παράγων εἶδεν ἄνθρωπον τυφλὸν ἐκ γενετῆς
43N	9	2		32750	καὶ ἠρώτησαν αὐτὸν οἱ μαθηταὶ αὐτοῦ λέγοντες Ῥαββί τίς ἥμαρτεν οὗτος ἢ οἱ γονεῖς αὐτοῦ ἵνα τυφλὸς γεννηθῇ
43N	9	3		32760	ἀπεκρίθη Ἰησοῦς Οὔτε οὗτος ἥμαρτεν οὔτε οἱ γονεῖς αὐτοῦ ἀλλ’ ἵνα φανερωθῇ τὰ ἔργα τοῦ θεοῦ ἐν αὐτῷ
43N	9	4		32770	ἡμᾶς δεῖ ἐργάζεσθαι τὰ ἔργα τοῦ πέμψαντός με ἕως ἡμέρα ἐστίν ἔρχεται νὺξ ὅτε οὐδεὶς δύναται ἐργάζεσθαι
43N	9	5		32780	ὅταν ἐν τῷ κόσμῳ ὦ φῶς εἰμι τοῦ κόσμου
43N	9	6		32790	ταῦτα εἰπὼν ἔπτυσεν χαμαὶ καὶ ἐποίησεν πηλὸν ἐκ τοῦ πτύσματος καὶ ἐπέχρισεν αὐτοῦ τὸν πηλὸν ἐπὶ τοὺς ὀφθαλμούς
43N	9	7		32800	καὶ εἶπεν αὐτῷ Ὕπαγε νίψαι εἰς τὴν κολυμβήθραν τοῦ Σιλωάμ ὃ ἑρμηνεύεται Ἀπεσταλμένος ἀπῆλθεν οὖν καὶ ἐνίψατο καὶ ἦλθεν βλέπων
43N	9	8		32810	οἱ οὖν γείτονες καὶ οἱ θεωροῦντες αὐτὸν τὸ πρότερον ὅτι προσαίτης ἦν ἔλεγον Οὐχ οὗτός ἐστιν ὁ καθήμενος καὶ προσαιτῶν
43N	9	9		32820	ἄλλοι ἔλεγον ὅτι Οὗτός ἐστιν ἄλλοι ἔλεγον Οὐχί ἀλλὰ ὅμοιος αὐτῷ ἐστιν ἐκεῖνος ἔλεγεν ὅτι Ἐγώ εἰμι
43N	9	10		32830	ἔλεγον οὖν αὐτῷ Πῶς ἠνεῴχθησάν σου οἱ ὀφθαλμοί
43N	9	11		32840	ἀπεκρίθη ἐκεῖνος Ὁ ἄνθρωπος ὁ λεγόμενος Ἰησοῦς πηλὸν ἐποίησεν καὶ ἐπέχρισέν μου τοὺς ὀφθαλμοὺς καὶ εἶπέν μοι ὅτι Ὕπαγε εἰς τὸν Σιλωὰμ καὶ νίψαι ἀπελθὼν οὖν καὶ νιψάμενος ἀνέβλεψα
43N	9	12		32850	καὶ εἶπαν αὐτῷ Ποῦ ἐστιν ἐκεῖνος λέγει Οὐκ οἶδα
43N	9	13		32860	Ἄγουσιν αὐτὸν πρὸς τοὺς Φαρισαίους τόν ποτε τυφλόν
43N	9	14		32870	ἦν δὲ σάββατον ἐν ᾗ ἡμέρᾳ τὸν πηλὸν ἐποίησεν ὁ Ἰησοῦς καὶ ἀνέῳξεν αὐτοῦ τοὺς ὀφθαλμούς
43N	9	15		32880	πάλιν οὖν ἠρώτων αὐτὸν καὶ οἱ Φαρισαῖοι πῶς ἀνέβλεψεν ὁ δὲ εἶπεν αὐτοῖς Πηλὸν ἐπέθηκέν μου ἐπὶ τοὺς ὀφθαλμούς καὶ ἐνιψάμην καὶ βλέπω
43N	9	16		32890	ἔλεγον οὖν ἐκ τῶν Φαρισαίων τινές Οὐκ ἔστιν οὗτος παρὰ θεοῦ ὁ ἄνθρωπος ὅτι τὸ σάββατον οὐ τηρεῖ ἄλλοι ἔλεγον Πῶς δύναται ἄνθρωπος ἁμαρτωλὸς τοιαῦτα σημεῖα ποιεῖν καὶ σχίσμα ἦν ἐν αὐτοῖς
43N	9	17		32900	λέγουσιν οὖν τῷ τυφλῷ πάλιν Τί σὺ λέγεις περὶ αὐτοῦ ὅτι ἠνέῳξέν σου τοὺς ὀφθαλμούς ὁ δὲ εἶπεν ὅτι Προφήτης ἐστίν
43N	9	18		32910	Οὐκ ἐπίστευσαν οὖν οἱ Ἰουδαῖοι περὶ αὐτοῦ ὅτι ἦν τυφλὸς καὶ ἀνέβλεψεν ἕως ὅτου ἐφώνησαν τοὺς γονεῖς αὐτοῦ τοῦ ἀναβλέψαντος
43N	9	19		32920	καὶ ἠρώτησαν αὐτοὺς λέγοντες Οὗτός ἐστιν ὁ υἱὸς ὑμῶν ὃν ὑμεῖς λέγετε ὅτι τυφλὸς ἐγεννήθη πῶς οὖν βλέπει ἄρτι
43N	9	20		32930	ἀπεκρίθησαν οὖν οἱ γονεῖς αὐτοῦ καὶ εἶπαν Οἴδαμεν ὅτι οὗτός ἐστιν ὁ υἱὸς ἡμῶν καὶ ὅτι τυφλὸς ἐγεννήθη
43N	9	21		32940	πῶς δὲ νῦν βλέπει οὐκ οἴδαμεν ἢ τίς ἤνοιξεν αὐτοῦ τοὺς ὀφθαλμοὺς ἡμεῖς οὐκ οἴδαμεν αὐτὸν ἐρωτήσατε ἡλικίαν ἔχει αὐτὸς περὶ ἑαυτοῦ λαλήσει
43N	9	22		32950	ταῦτα εἶπαν οἱ γονεῖς αὐτοῦ ὅτι ἐφοβοῦντο τοὺς Ἰουδαίους ἤδη γὰρ συνετέθειντο οἱ Ἰουδαῖοι ἵνα ἐάν τις αὐτὸν ὁμολογήσῃ χριστόν ἀποσυνάγωγος γένηται
43N	9	23		32960	διὰ τοῦτο οἱ γονεῖς αὐτοῦ εἶπαν ὅτι Ἡλικίαν ἔχει αὐτὸν ἐπερωτήσατε
43N	9	24		32970	Ἐφώνησαν οὖν τὸν ἄνθρωπον ἐκ δευτέρου ὃς ἦν τυφλὸς καὶ εἶπαν αὐτῷ Δὸς δόξαν τῷ θεῷ ἡμεῖς οἴδαμεν ὅτι οὗτος ὁ ἄνθρωπος ἁμαρτωλός ἐστιν
43N	9	25		32980	ἀπεκρίθη οὖν ἐκεῖνος Εἰ ἁμαρτωλός ἐστιν οὐκ οἶδα ἓν οἶδα ὅτι τυφλὸς ὢν ἄρτι βλέπω
43N	9	26		32990	εἶπον οὖν αὐτῷ Τί ἐποίησέν σοι πῶς ἤνοιξέν σου τοὺς ὀφθαλμούς
43N	9	27		33000	ἀπεκρίθη αὐτοῖς Εἶπον ὑμῖν ἤδη καὶ οὐκ ἠκούσατε τί πάλιν θέλετε ἀκούειν μὴ καὶ ὑμεῖς θέλετε αὐτοῦ μαθηταὶ γενέσθαι
43N	9	28		33010	ἐλοιδόρησαν αὐτὸν καὶ εἶπον Σὺ μαθητὴς εἶ ἐκείνου ἡμεῖς δὲ τοῦ Μωϋσέως ἐσμὲν μαθηταί
43N	9	29		33020	ἡμεῖς οἴδαμεν ὅτι Μωϋσεῖ λελάληκεν ὁ θεός τοῦτον δὲ οὐκ οἴδαμεν πόθεν ἐστίν
43N	9	30		33030	ἀπεκρίθη ὁ ἄνθρωπος καὶ εἶπεν αὐτοῖς Ἐν τούτῳ γὰρ τὸ θαυμαστόν ἐστιν ὅτι ὑμεῖς οὐκ οἴδατε πόθεν ἐστίν καὶ ἤνοιξέν μου τοὺς ὀφθαλμούς
43N	9	31		33040	οἴδαμεν ὅτι ἁμαρτωλῶν ὁ θεὸς οὐκ ἀκούει ἀλλ’ ἐάν τις θεοσεβὴς ᾖ καὶ τὸ θέλημα αὐτοῦ ποιῇ τούτου ἀκούει
43N	9	32		33050	ἐκ τοῦ αἰῶνος οὐκ ἠκούσθη ὅτι ἠνέῳξέν τις ὀφθαλμοὺς τυφλοῦ γεγεννημένου
43N	9	33		33060	εἰ μὴ ἦν οὗτος παρὰ θεοῦ οὐκ ἠδύνατο ποιεῖν οὐδέν
43N	9	34		33070	ἀπεκρίθησαν καὶ εἶπαν αὐτῷ Ἐν ἁμαρτίαις σὺ ἐγεννήθης ὅλος καὶ σὺ διδάσκεις ἡμᾶς καὶ ἐξέβαλον αὐτὸν ἔξω
43N	9	35		33080	Ἤκουσεν Ἰησοῦς ὅτι ἐξέβαλον αὐτὸν ἔξω καὶ εὑρὼν αὐτὸν εἶπεν Σὺ πιστεύεις εἰς τὸν υἱὸν τοῦ ἀνθρώπου
43N	9	36		33090	ἀπεκρίθη ἐκεῖνος καὶ εἶπεν Καὶ τίς ἐστιν κύριε ἵνα πιστεύσω εἰς αὐτόν
43N	9	37		33100	εἶπεν αὐτῷ ὁ Ἰησοῦς Καὶ ἑώρακας αὐτὸν καὶ ὁ λαλῶν μετὰ σοῦ ἐκεῖνός ἐστιν
43N	9	38		33110	ὁ δὲ ἔφη Πιστεύω κύριε καὶ προσεκύνησεν αὐτῷ
43N	9	39		33120	καὶ εἶπεν ὁ Ἰησοῦς Εἰς κρίμα ἐγὼ εἰς τὸν κόσμον τοῦτον ἦλθον ἵνα οἱ μὴ βλέποντες βλέπωσιν καὶ οἱ βλέποντες τυφλοὶ γένωνται
43N	9	40		33130	ἤκουσαν ἐκ τῶν Φαρισαίων ταῦτα οἱ μετ’ αὐτοῦ ὄντες καὶ εἶπον αὐτῷ Μὴ καὶ ἡμεῖς τυφλοί ἐσμεν
